source,relationship,target,evidence,reason
Pocket,WEAK_AGAINST,Lash,2,[Flying Cloak] is countered by [Grappling Whip via Teleport]. [Barrage] is countered by [Blood Rush via Movement Slow]. 
Pocket,WEAK_AGAINST,Paige,2,[Affliction] is countered by [Restoration Quill via Damage Over Time]. [Barrage] is countered by [Restoration Quill via Movement Slow]. 
Pocket,WEAK_AGAINST,Paradox,3,[Affliction] is countered by [Rewind via Damage Over Time]. [Barrage] is countered by [Rewind via Movement Slow]. [Affliction] is countered by [Rewind via Healing Reduction]. 
Pocket,WEAK_AGAINST,Victor,2,[Barrage] is countered by [Jumpstart via Movement Slow]. [Enchanter's Satchel] is countered by [Jumpstart via Fire Rate Slow]. 
Pocket,WEAK_AGAINST,Viscous,2,[Barrage] is countered by [The Cube via Movement Slow]. [Enchanter's Satchel] is countered by [The Cube via Fire Rate Slow]. 
Pocket,WEAK_AGAINST,Warden,1,[Barrage] is countered by [Willpower via Movement Slow]. 
Pocket,WEAK_AGAINST,Yamato,2,[Barrage] is countered by [Storm's Reach via Movement Slow]. [Enchanter's Satchel] is countered by [Storm's Reach via Fire Rate Slow]. 
Seven,EVEN_AGAINST,Bebop,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Haze,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Holliday,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Mirage,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Shiv,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Seven,EVEN_AGAINST,Vindicta,0,No direct ability or mechanic counters found.
Seven,STRONG_AGAINST,Billy,1,[Static Charge] counters [Bullet Storm via Channeling]. 
Seven,STRONG_AGAINST,Dynamo,1,[Static Charge] counters [Rejuvenating Aurora via Channeling]. 
Seven,STRONG_AGAINST,Ivy,1,[Static Charge] counters [Execution Beam via Channeling]. 
Seven,STRONG_AGAINST,Lash,1,[Static Charge] counters [Guillotine Frenzy via Channeling]. 
Seven,STRONG_AGAINST,McGinnis,1,[Static Charge] counters [Heavy Barrage via Channeling]. 
Seven,STRONG_AGAINST,Mina,1,[Static Charge] counters [Requiem via Channeling]. 
Seven,STRONG_AGAINST,Paige,1,[Static Charge] counters [Final Chapter via Channeling]. 
Seven,STRONG_AGAINST,Paradox,1,[Static Charge] counters [Temporal Collapse via Channeling]. 
Seven,STRONG_AGAINST,Warden,1,[Static Charge] counters [Last Stand via Channeling]. 
Seven,WEAK_AGAINST,Abrams,2,[Storm Cloud] is countered by [Shoulder Charge via Channeling]. [Storm Cloud] is countered by [Seismic Impact via Channeling]. 
Seven,WEAK_AGAINST,Doorman,1,[Storm Cloud] is countered by [Luggage Cart via Channeling]. 
Seven,WEAK_AGAINST,Dynamo,2,[Storm Cloud] is countered by [Kinetic Pulse via Channeling]. [Storm Cloud] is countered by [Singularity via Channeling]. 
Seven,WEAK_AGAINST,Grey Talon,1,[Storm Cloud] is countered by [Spirit Snare via Channeling]. 
Seven,WEAK_AGAINST,Kelvin,1,[Lightning Ball] is countered by [Ice Path via Movement Slow]. 
Seven,WEAK_AGAINST,Lash,1,[Lightning Ball] is countered by [Blood Rush via Movement Slow]. 
Seven,WEAK_AGAINST,Mo & Krill,1,[Storm Cloud] is countered by [Combo via Channeling]. 
Seven,WEAK_AGAINST,Paige,2,[Storm Cloud] is countered by [Restoration Quill via Damage Over Time]. [Lightning Ball] is countered by [Restoration Quill via Movement Slow]. 
Seven,WEAK_AGAINST,Paradox,3,[Storm Cloud] is countered by [Rewind via Damage Over Time]. [Lightning Ball] is countered by [Rewind via Movement Slow]. [Storm Cloud] is countered by [Temporal Collapse via Channeling]. 
Seven,WEAK_AGAINST,Victor,1,[Lightning Ball] is countered by [Jumpstart via Movement Slow]. 
Seven,WEAK_AGAINST,Viscous,1,[Lightning Ball] is countered by [The Cube via Movement Slow]. 
Seven,WEAK_AGAINST,Vyper,1,[Storm Cloud] is countered by [Petrifying Bola via Channeling]. 
Seven,WEAK_AGAINST,Warden,1,[Lightning Ball] is countered by [Willpower via Movement Slow]. 
Seven,WEAK_AGAINST,Wraith,1,[Storm Cloud] is countered by [Telekinesis via Channeling]. 
Seven,WEAK_AGAINST,Yamato,1,[Lightning Ball] is countered by [Storm's Reach via Movement Slow]. 
Shiv,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Bebop,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Billy,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Doorman,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Dynamo,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Grey Talon,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Haze,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Ivy,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,McGinnis,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Mina,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Mirage,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Seven,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Vindicta,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Vyper,0,No direct ability or mechanic counters found.
Shiv,EVEN_AGAINST,Wraith,0,No direct ability or mechanic counters found.
Shiv,WEAK_AGAINST,Holliday,1,[Slice and Dice] is countered by [Crackshot via Dash]. 
Shiv,WEAK_AGAINST,Kelvin,1,[Serrated Knives] is countered by [Ice Path via Movement Slow]. 
Shiv,WEAK_AGAINST,Lash,2,[Slice and Dice] is countered by [Grappling Whip via Dash]. [Serrated Knives] is countered by [Blood Rush via Movement Slow]. 
Shiv,WEAK_AGAINST,Paige,1,[Serrated Knives] is countered by [Restoration Quill via Movement Slow]. 
Shiv,WEAK_AGAINST,Paradox,1,[Serrated Knives] is countered by [Rewind via Movement Slow]. 
Shiv,WEAK_AGAINST,Victor,1,[Serrated Knives] is countered by [Jumpstart via Movement Slow]. 
Shiv,WEAK_AGAINST,Viscous,3,[Serrated Knives] is countered by [The Cube via Movement Slow]. [Serrated Knives] is countered by [The Cube via Bleed]. [Slice and Dice] is countered by [The Cube via Bleed]. 
Shiv,WEAK_AGAINST,Warden,1,[Serrated Knives] is countered by [Willpower via Movement Slow]. 
Shiv,WEAK_AGAINST,Yamato,1,[Serrated Knives] is countered by [Storm's Reach via Movement Slow]. 
Sinclair,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Bebop,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Billy,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Doorman,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Dynamo,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Grey Talon,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Haze,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Ivy,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Kelvin,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,McGinnis,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Mina,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Mirage,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Paige,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Paradox,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Seven,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Shiv,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Victor,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Vindicta,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Viscous,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Vyper,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Warden,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Wraith,0,No direct ability or mechanic counters found.
Sinclair,EVEN_AGAINST,Yamato,0,No direct ability or mechanic counters found.
Sinclair,WEAK_AGAINST,Holliday,1,[Spectral Assistant] is countered by [Crackshot via Teleport]. 
Sinclair,WEAK_AGAINST,Lash,1,[Spectral Assistant] is countered by [Grappling Whip via Teleport]. 
Victor,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Bebop,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Billy,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Victor,EVEN_AGAINST,Vindicta,0,No direct ability or mechanic counters found.
Victor,STRONG_AGAINST,Doorman,1,[Jumpstart] counters [Call Bell via Movement Slow]. 
Victor,STRONG_AGAINST,Dynamo,1,[Jumpstart] counters [Kinetic Pulse via Movement Slow]. 
Victor,STRONG_AGAINST,Grey Talon,1,[Jumpstart] counters [Rain of Arrows via Movement Slow]. 
Victor,STRONG_AGAINST,Haze,2,[Jumpstart] counters [Smoke Bomb via Movement Slow]. [Jumpstart] counters [Sleep Dagger via Movement Slow]. 
Victor,STRONG_AGAINST,Holliday,1,[Jumpstart] counters [Crackshot via Movement Slow]. 
Victor,STRONG_AGAINST,Infernus,1,[Jumpstart] counters [Blazing Advance via Movement Slow]. 
Victor,STRONG_AGAINST,Ivy,1,[Jumpstart] counters [Toxic Bolt via Movement Slow]. 
Victor,STRONG_AGAINST,Kelvin,5,[Jumpstart] counters [Frozen Shelter via Movement Slow]. [Jumpstart] counters [Arctic Beam via Movement Slow]. [Jumpstart] counters [Frost Grenade via Movement Slow]. [Jumpstart] counters [Arctic Beam via Fire Rate Slow]. [Jumpstart] counters [Frozen Shelter via Fire Rate Slow]. 
Victor,STRONG_AGAINST,Lady Geist,1,[Jumpstart] counters [Life Drain via Movement Slow]. 
Victor,STRONG_AGAINST,McGinnis,3,[Jumpstart] counters [Heavy Barrage via Movement Slow]. [Jumpstart] counters [Mini Turret via Movement Slow]. [Jumpstart] counters [Spectral Wall via Movement Slow]. 
Victor,STRONG_AGAINST,Mina,1,[Jumpstart] counters [Spectral Dagger via Movement Slow]. 
Victor,STRONG_AGAINST,Mirage,1,[Jumpstart] counters [Mirror Trap via Movement Slow]. 
Victor,STRONG_AGAINST,Paige,1,[Jumpstart] counters [Page Turner via Movement Slow]. 
Victor,STRONG_AGAINST,Paradox,2,[Jumpstart] counters [Chrono Burst via Movement Slow]. [Jumpstart] counters [Event Horizon via Fire Rate Slow]. 
Victor,STRONG_AGAINST,Pocket,2,[Jumpstart] counters [Barrage via Movement Slow]. [Jumpstart] counters [Enchanter's Satchel via Fire Rate Slow]. 
Victor,STRONG_AGAINST,Seven,1,[Jumpstart] counters [Lightning Ball via Movement Slow]. 
Victor,STRONG_AGAINST,Shiv,1,[Jumpstart] counters [Serrated Knives via Movement Slow]. 
Victor,STRONG_AGAINST,Viscous,2,[Jumpstart] counters [Splatter via Movement Slow]. [Jumpstart] counters [Puddle Punch via Movement Slow]. 
Victor,STRONG_AGAINST,Vyper,1,[Jumpstart] counters [Screwjab Dagger via Movement Slow]. 
Victor,STRONG_AGAINST,Warden,1,[Jumpstart] counters [Alchemical Flask via Movement Slow]. 
Victor,STRONG_AGAINST,Wraith,1,[Jumpstart] counters [Card Trick via Movement Slow]. 
Victor,WEAK_AGAINST,Infernus,1,[Jumpstart] is countered by [Fire Wells via Self Heal]. 
Victor,WEAK_AGAINST,Kelvin,1,[Aura of Suffering] is countered by [Ice Path via Movement Slow]. 
Victor,WEAK_AGAINST,Lash,1,[Aura of Suffering] is countered by [Blood Rush via Movement Slow]. 
Victor,WEAK_AGAINST,Paige,1,[Aura of Suffering] is countered by [Restoration Quill via Movement Slow]. 
Victor,WEAK_AGAINST,Paradox,1,[Aura of Suffering] is countered by [Rewind via Movement Slow]. 
Victor,WEAK_AGAINST,Pocket,1,[Jumpstart] is countered by [Affliction via Self Heal]. 
Victor,WEAK_AGAINST,Viscous,1,[Aura of Suffering] is countered by [The Cube via Movement Slow]. 
Victor,WEAK_AGAINST,Vyper,1,[Jumpstart] is countered by [Lethal Venom via Self Heal]. 
Victor,WEAK_AGAINST,Warden,1,[Aura of Suffering] is countered by [Willpower via Movement Slow]. 
Victor,WEAK_AGAINST,Yamato,1,[Aura of Suffering] is countered by [Storm's Reach via Movement Slow]. 
Vindicta,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Doorman,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Dynamo,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Grey Talon,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Haze,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Holliday,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Ivy,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Kelvin,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Lash,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Mina,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Paradox,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Seven,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Shiv,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Vindicta,EVEN_AGAINST,Victor,0,No direct ability or mechanic counters found.
Vindicta,STRONG_AGAINST,Bebop,2,[Ballistic Volley] counters [Bass Blast via Barrier]. [Execution Shot] counters [Bass Blast via Barrier]. 
Vindicta,STRONG_AGAINST,Billy,2,[Ballistic Volley] counters [Force Field via Barrier]. [Execution Shot] counters [Force Field via Barrier]. 
Vindicta,STRONG_AGAINST,Drifter,1,[Lock-On Round] counters [Smoke Hustle via Stealth]. 
Vindicta,STRONG_AGAINST,McGinnis,2,[Ballistic Volley] counters [Spectral Wall via Barrier]. [Execution Shot] counters [Spectral Wall via Barrier]. 
Vindicta,STRONG_AGAINST,Mirage,1,[Lock-On Round] counters [Phase Shift via Stealth]. 
Vindicta,STRONG_AGAINST,Paige,4,[Ballistic Volley] counters [Guardian Page via Barrier]. [Ballistic Volley] counters [Final Chapter via Barrier]. [Execution Shot] counters [Guardian Page via Barrier]. [Execution Shot] counters [Final Chapter via Barrier]. 
Vindicta,STRONG_AGAINST,Viscous,2,[Ballistic Volley] counters [The Cube via Barrier]. [Execution Shot] counters [The Cube via Barrier]. 
Vindicta,STRONG_AGAINST,Vyper,2,[Ballistic Volley] counters [Slither via Barrier]. [Execution Shot] counters [Slither via Barrier]. 
Vindicta,STRONG_AGAINST,Warden,2,[Ballistic Volley] counters [Willpower via Barrier]. [Execution Shot] counters [Willpower via Barrier]. 
Vindicta,STRONG_AGAINST,Wraith,2,[Ballistic Volley] counters [Project Mind via Barrier]. [Execution Shot] counters [Project Mind via Barrier]. 
Vindicta,WEAK_AGAINST,Bebop,1,[Ballistic Volley] is countered by [Drop the Beat via Projectile]. 
Vindicta,WEAK_AGAINST,Billy,1,[Ballistic Volley] is countered by [Force Field via Projectile]. 
Vindicta,WEAK_AGAINST,Paige,1,[Ballistic Volley] is countered by [Guardian Page via Projectile]. 
Vindicta,WEAK_AGAINST,Yamato,1,[Ballistic Volley] is countered by [Windguard via Projectile]. 
Viscous,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Viscous,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Viscous,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Viscous,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Viscous,STRONG_AGAINST,Billy,1,[The Cube] counters [Bullet Storm via Damage Output Reduction]. 
Viscous,STRONG_AGAINST,Doorman,1,[The Cube] counters [Call Bell via Movement Slow]. 
Viscous,STRONG_AGAINST,Dynamo,1,[The Cube] counters [Kinetic Pulse via Movement Slow]. 
Viscous,STRONG_AGAINST,Grey Talon,1,[The Cube] counters [Rain of Arrows via Movement Slow]. 
Viscous,STRONG_AGAINST,Haze,2,[The Cube] counters [Smoke Bomb via Movement Slow]. [The Cube] counters [Sleep Dagger via Movement Slow]. 
Viscous,STRONG_AGAINST,Holliday,2,[The Cube] counters [Crackshot via Movement Slow]. [The Cube] counters [Crackshot via Ability Suppression]. 
Viscous,STRONG_AGAINST,Infernus,1,[The Cube] counters [Blazing Advance via Movement Slow]. 
Viscous,STRONG_AGAINST,Ivy,1,[The Cube] counters [Toxic Bolt via Movement Slow]. 
Viscous,STRONG_AGAINST,Kelvin,5,[The Cube] counters [Frozen Shelter via Movement Slow]. [The Cube] counters [Arctic Beam via Movement Slow]. [The Cube] counters [Frost Grenade via Movement Slow]. [The Cube] counters [Arctic Beam via Fire Rate Slow]. [The Cube] counters [Frozen Shelter via Fire Rate Slow]. 
Viscous,STRONG_AGAINST,Lady Geist,1,[The Cube] counters [Life Drain via Movement Slow]. 
Viscous,STRONG_AGAINST,Lash,1,[The Cube] counters [Razor Lash via Bleed]. 
Viscous,STRONG_AGAINST,McGinnis,3,[The Cube] counters [Heavy Barrage via Movement Slow]. [The Cube] counters [Mini Turret via Movement Slow]. [The Cube] counters [Spectral Wall via Movement Slow]. 
Viscous,STRONG_AGAINST,Mina,1,[The Cube] counters [Spectral Dagger via Movement Slow]. 
Viscous,STRONG_AGAINST,Mirage,1,[The Cube] counters [Mirror Trap via Movement Slow]. 
Viscous,STRONG_AGAINST,Mo & Krill,1,[The Cube] counters [Sand Blast via Damage Output Reduction]. 
Viscous,STRONG_AGAINST,Paige,1,[The Cube] counters [Page Turner via Movement Slow]. 
Viscous,STRONG_AGAINST,Paradox,2,[The Cube] counters [Chrono Burst via Movement Slow]. [The Cube] counters [Event Horizon via Fire Rate Slow]. 
Viscous,STRONG_AGAINST,Pocket,2,[The Cube] counters [Barrage via Movement Slow]. [The Cube] counters [Enchanter's Satchel via Fire Rate Slow]. 
Viscous,STRONG_AGAINST,Seven,1,[The Cube] counters [Lightning Ball via Movement Slow]. 
Viscous,STRONG_AGAINST,Shiv,3,[The Cube] counters [Serrated Knives via Movement Slow]. [The Cube] counters [Serrated Knives via Bleed]. [The Cube] counters [Slice and Dice via Bleed]. 
Viscous,STRONG_AGAINST,Victor,1,[The Cube] counters [Aura of Suffering via Movement Slow]. 
Viscous,STRONG_AGAINST,Vyper,1,[The Cube] counters [Screwjab Dagger via Movement Slow]. 
Viscous,STRONG_AGAINST,Warden,2,[The Cube] counters [Alchemical Flask via Movement Slow]. [The Cube] counters [Alchemical Flask via Damage Output Reduction]. 
Viscous,STRONG_AGAINST,Wraith,1,[The Cube] counters [Card Trick via Movement Slow]. 
Viscous,WEAK_AGAINST,Bebop,1,[The Cube] is countered by [Sound Barrier via Barrier]. 
Viscous,WEAK_AGAINST,Haze,1,[The Cube] is countered by [Voidstrike via Barrier]. 
Viscous,WEAK_AGAINST,Infernus,1,[The Cube] is countered by [Fire Wells via Area Heal]. 
Viscous,WEAK_AGAINST,Kelvin,2,[Splatter] is countered by [Ice Path via Movement Slow]. [Puddle Punch] is countered by [Ice Path via Movement Slow]. 
Viscous,WEAK_AGAINST,Lash,2,[Splatter] is countered by [Blood Rush via Movement Slow]. [Puddle Punch] is countered by [Blood Rush via Movement Slow]. 
Viscous,WEAK_AGAINST,Paige,4,[Splatter] is countered by [Restoration Quill via Damage Over Time]. [Goo Ball] is countered by [Restoration Quill via Damage Over Time]. [Splatter] is countered by [Restoration Quill via Movement Slow]. [Puddle Punch] is countered by [Restoration Quill via Movement Slow]. 
Viscous,WEAK_AGAINST,Paradox,4,[Splatter] is countered by [Rewind via Damage Over Time]. [Goo Ball] is countered by [Rewind via Damage Over Time]. [Splatter] is countered by [Rewind via Movement Slow]. [Puddle Punch] is countered by [Rewind via Movement Slow]. 
Viscous,WEAK_AGAINST,Pocket,1,[The Cube] is countered by [Affliction via Area Heal]. 
Viscous,WEAK_AGAINST,Victor,2,[Splatter] is countered by [Jumpstart via Movement Slow]. [Puddle Punch] is countered by [Jumpstart via Movement Slow]. 
Viscous,WEAK_AGAINST,Vindicta,2,[The Cube] is countered by [Ballistic Volley via Barrier]. [The Cube] is countered by [Execution Shot via Barrier]. 
Viscous,WEAK_AGAINST,Vyper,1,[The Cube] is countered by [Lethal Venom via Area Heal]. 
Viscous,WEAK_AGAINST,Warden,2,[Splatter] is countered by [Willpower via Movement Slow]. [Puddle Punch] is countered by [Willpower via Movement Slow]. 
Viscous,WEAK_AGAINST,Yamato,2,[Splatter] is countered by [Storm's Reach via Movement Slow]. [Puddle Punch] is countered by [Storm's Reach via Movement Slow]. 
Vyper,EVEN_AGAINST,Doorman,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Grey Talon,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Mirage,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Shiv,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Vyper,EVEN_AGAINST,Wraith,0,No direct ability or mechanic counters found.
Vyper,STRONG_AGAINST,Abrams,1,[Lethal Venom] counters [Infernal Resilience via Self Heal]. 
Vyper,STRONG_AGAINST,Billy,1,[Petrifying Bola] counters [Bullet Storm via Channeling]. 
Vyper,STRONG_AGAINST,Calico,1,[Lethal Venom] counters [Leaping Slash via Self Heal]. 
Vyper,STRONG_AGAINST,Dynamo,2,[Petrifying Bola] counters [Rejuvenating Aurora via Channeling]. [Lethal Venom] counters [Rejuvenating Aurora via Area Heal]. 
Vyper,STRONG_AGAINST,Ivy,1,[Petrifying Bola] counters [Execution Beam via Channeling]. 
Vyper,STRONG_AGAINST,Kelvin,2,[Lethal Venom] counters [Frost Grenade via Area Heal]. [Lethal Venom] counters [Frozen Shelter via Area Heal]. 
Vyper,STRONG_AGAINST,Lash,2,[Petrifying Bola] counters [Guillotine Frenzy via Channeling]. [Lethal Venom] counters [Guillotine Frenzy via Self Heal]. 
Vyper,STRONG_AGAINST,McGinnis,2,[Petrifying Bola] counters [Heavy Barrage via Channeling]. [Lethal Venom] counters [Medicinal Specter via Area Heal]. 
Vyper,STRONG_AGAINST,Mina,2,[Petrifying Bola] counters [Requiem via Channeling]. [Lethal Venom] counters [Requiem via Area Heal]. 
Vyper,STRONG_AGAINST,Paige,3,[Petrifying Bola] counters [Final Chapter via Channeling]. [Lethal Venom] counters [Final Chapter via Area Heal]. [Lethal Venom] counters [Restoration Quill via Area Heal]. 
Vyper,STRONG_AGAINST,Paradox,2,[Petrifying Bola] counters [Temporal Collapse via Channeling]. [Lethal Venom] counters [Rewind via Area Heal]. 
Vyper,STRONG_AGAINST,Seven,1,[Petrifying Bola] counters [Storm Cloud via Channeling]. 
Vyper,STRONG_AGAINST,Victor,1,[Lethal Venom] counters [Jumpstart via Self Heal]. 
Vyper,STRONG_AGAINST,Viscous,1,[Lethal Venom] counters [The Cube via Area Heal]. 
Vyper,STRONG_AGAINST,Warden,1,[Petrifying Bola] counters [Last Stand via Channeling]. 
Vyper,WEAK_AGAINST,Bebop,1,[Slither] is countered by [Sound Barrier via Barrier]. 
Vyper,WEAK_AGAINST,Haze,1,[Slither] is countered by [Voidstrike via Barrier]. 
Vyper,WEAK_AGAINST,Holliday,1,[Slither] is countered by [Crackshot via Dash]. 
Vyper,WEAK_AGAINST,Kelvin,1,[Screwjab Dagger] is countered by [Ice Path via Movement Slow]. 
Vyper,WEAK_AGAINST,Lash,2,[Slither] is countered by [Grappling Whip via Dash]. [Screwjab Dagger] is countered by [Blood Rush via Movement Slow]. 
Vyper,WEAK_AGAINST,Paige,2,[Lethal Venom] is countered by [Restoration Quill via Damage Over Time]. [Screwjab Dagger] is countered by [Restoration Quill via Movement Slow]. 
Vyper,WEAK_AGAINST,Paradox,3,[Lethal Venom] is countered by [Rewind via Damage Over Time]. [Screwjab Dagger] is countered by [Rewind via Movement Slow]. [Lethal Venom] is countered by [Rewind via Healing Reduction]. 
Vyper,WEAK_AGAINST,Victor,1,[Screwjab Dagger] is countered by [Jumpstart via Movement Slow]. 
Vyper,WEAK_AGAINST,Vindicta,2,[Slither] is countered by [Ballistic Volley via Barrier]. [Slither] is countered by [Execution Shot via Barrier]. 
Vyper,WEAK_AGAINST,Viscous,1,[Screwjab Dagger] is countered by [The Cube via Movement Slow]. 
Vyper,WEAK_AGAINST,Warden,1,[Screwjab Dagger] is countered by [Willpower via Movement Slow]. 
Vyper,WEAK_AGAINST,Yamato,1,[Screwjab Dagger] is countered by [Storm's Reach via Movement Slow]. 
Warden,EVEN_AGAINST,Billy,0,No direct ability or mechanic counters found.
Warden,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Warden,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Warden,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Warden,STRONG_AGAINST,Doorman,1,[Willpower] counters [Call Bell via Movement Slow]. 
